Title,Year,Format,AVS,Catalogue
Point Break,2015,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59850624,https://beqcatalogue.readthedocs.io/en/latest/59850624/
The Poison Rose,2019,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58153354,https://beqcatalogue.readthedocs.io/en/latest/58153354/
The Polar Express,2004,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57459056,https://beqcatalogue.readthedocs.io/en/latest/57459056/
Poltergeist (1982),1982,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57824292,https://beqcatalogue.readthedocs.io/en/latest/57824292/
Poltergeist Extended (2015),2015,Extended DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57824356,https://beqcatalogue.readthedocs.io/en/latest/57824356/
Pompeii,2014,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57761078,https://beqcatalogue.readthedocs.io/en/latest/57761078/
Popstar: Never Stop Never Stopping,2016,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58428772,https://beqcatalogue.readthedocs.io/en/latest/58428772/
The Post,2018,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56747736,https://beqcatalogue.readthedocs.io/en/latest/56747736/
The Postcard Killings,2020,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59686324,https://beqcatalogue.readthedocs.io/en/latest/59686324/
Power Rangers,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56739892,https://beqcatalogue.readthedocs.io/en/latest/56739892/
A Prayer Before Dawn,2017,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57033154,https://beqcatalogue.readthedocs.io/en/latest/57033154/
Predator,1987,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56613242,https://beqcatalogue.readthedocs.io/en/latest/56613242/
Predator 2,1990,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57460024,https://beqcatalogue.readthedocs.io/en/latest/57460024/
Predators,2010,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57460324,https://beqcatalogue.readthedocs.io/en/latest/57460324/
The Predator,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57232672,https://beqcatalogue.readthedocs.io/en/latest/57232672/
The Prestige,2006,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57707770,https://beqcatalogue.readthedocs.io/en/latest/57707770/
Pride Prejudice and Zombies,2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58176676,https://beqcatalogue.readthedocs.io/en/latest/58176676/
The Prince of Egypt,1998,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59480398,https://beqcatalogue.readthedocs.io/en/latest/59480398/
Prodigy,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58023108,https://beqcatalogue.readthedocs.io/en/latest/58023108/
Project Almanac,2014,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56869990,https://beqcatalogue.readthedocs.io/en/latest/56869990/
Prometheus,2013,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56776966,https://beqcatalogue.readthedocs.io/en/latest/56776966/
Prospect,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57937872,https://beqcatalogue.readthedocs.io/en/latest/57937872/
Proximity,2020,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59922972,https://beqcatalogue.readthedocs.io/en/latest/59922972/
Pulse,2006,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56893306,https://beqcatalogue.readthedocs.io/en/latest/56893306/
Puppet Master:The Littlest Reich,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56898696,https://beqcatalogue.readthedocs.io/en/latest/56898696/
The Punisher,2004,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56865024,https://beqcatalogue.readthedocs.io/en/latest/56865024/
Punisher:War Zone,2008,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56880116,https://beqcatalogue.readthedocs.io/en/latest/56880116/
The Purge,2013,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56830104,https://beqcatalogue.readthedocs.io/en/latest/56830104/
The Purge: Anarchy,2014,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56830150,https://beqcatalogue.readthedocs.io/en/latest/56830150/
The First Purge,2018,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56827630,https://beqcatalogue.readthedocs.io/en/latest/56827630/
The Push,2009,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58316946,https://beqcatalogue.readthedocs.io/en/latest/58316946/
The Quake,2018,Norwegian Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57663652,https://beqcatalogue.readthedocs.io/en/latest/57663652/
Queen and Slim,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59279168,https://beqcatalogue.readthedocs.io/en/latest/59279168/
A Quiet Place,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56721056,https://beqcatalogue.readthedocs.io/en/latest/56721056/
Radius,2017,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57005026,https://beqcatalogue.readthedocs.io/en/latest/57005026/
Ragnarok,2013,Norwegian DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57669712,https://beqcatalogue.readthedocs.io/en/latest/57669712/
The Raid:Redemption,2011,Indonesian DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59347208,https://beqcatalogue.readthedocs.io/en/latest/59347208/
The Raid 2,2014,Indonesian DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59347242,https://beqcatalogue.readthedocs.io/en/latest/59347242/
Ralph Breaks the Internet,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57617240,https://beqcatalogue.readthedocs.io/en/latest/57617240/
Rambo: First Blood,1982,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57476810,https://beqcatalogue.readthedocs.io/en/latest/57476810/
Rambo (Extended) 2008,2008,Extended Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57848462,https://beqcatalogue.readthedocs.io/en/latest/57848462/
Rambo: Last Blood,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58928470,https://beqcatalogue.readthedocs.io/en/latest/58928470/
Rampage,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56721112,https://beqcatalogue.readthedocs.io/en/latest/56721112/
Ratatouille,2007,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58544408,https://beqcatalogue.readthedocs.io/en/latest/58544408/
Ready or Not,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58863880,https://beqcatalogue.readthedocs.io/en/latest/58863880/
Ready Player One,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56720998,https://beqcatalogue.readthedocs.io/en/latest/56720998/
Real Steel,2011,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56806234,https://beqcatalogue.readthedocs.io/en/latest/56806234/
Red,2010,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58239628,https://beqcatalogue.readthedocs.io/en/latest/58239628/
Red 2,2013,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58239770,https://beqcatalogue.readthedocs.io/en/latest/58239770/
Red Shoes and the Seven Dwarves,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59510302,https://beqcatalogue.readthedocs.io/en/latest/59510302/
Red Sparrow,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56740296,https://beqcatalogue.readthedocs.io/en/latest/56740296/
Red Tails,2012,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58037444,https://beqcatalogue.readthedocs.io/en/latest/58037444/
Reign of Superman,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57477140,https://beqcatalogue.readthedocs.io/en/latest/57477140/
Replicas,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57872956,https://beqcatalogue.readthedocs.io/en/latest/57872956/
Repo Men,2010,Unrated DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58450818,https://beqcatalogue.readthedocs.io/en/latest/58450818/
Resident Evil (2002),2002,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58322072,https://beqcatalogue.readthedocs.io/en/latest/58322072/
Resident Evil:Apocalypse (2004),2004,LPCM 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58321926,https://beqcatalogue.readthedocs.io/en/latest/58321926/
Resident Evil:Extinction (2007),2007,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58327088,https://beqcatalogue.readthedocs.io/en/latest/58327088/
Resident Evil:Afterlife (2010),2010,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57868654,https://beqcatalogue.readthedocs.io/en/latest/57868654/
Resident Evil:Retribution (2012),2012,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58320744,https://beqcatalogue.readthedocs.io/en/latest/58320744/
Resident Evil:The Final Chapter (2016),2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56922044,https://beqcatalogue.readthedocs.io/en/latest/56922044/
Resident Evil:Vendetta (Animated/2017),2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58313040,https://beqcatalogue.readthedocs.io/en/latest/58313040/
Resistance,2020,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59986548,https://beqcatalogue.readthedocs.io/en/latest/59986548/
The Revenant,2015,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56766884,https://beqcatalogue.readthedocs.io/en/latest/56766884/
Revenge,2017,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56884348,https://beqcatalogue.readthedocs.io/en/latest/56884348/
The Rhythm Section,2020,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59504186,https://beqcatalogue.readthedocs.io/en/latest/59504186/
Richard Jewell,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59343620,https://beqcatalogue.readthedocs.io/en/latest/59343620/
The Right Stuff,1983,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58212832,https://beqcatalogue.readthedocs.io/en/latest/58212832/
Risen,2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57653104,https://beqcatalogue.readthedocs.io/en/latest/57653104/
Rise of the Foot Soldier,2007,Extreme Extended DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58609148,https://beqcatalogue.readthedocs.io/en/latest/58609148/
Rise of the Guardians,2012,TrueHD 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58958464,https://beqcatalogue.readthedocs.io/en/latest/58958464/
River Runs Red,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57273472,https://beqcatalogue.readthedocs.io/en/latest/57273472/
The Road,2009,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56734284,https://beqcatalogue.readthedocs.io/en/latest/56734284/
Road to Perdition,2002,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57752934,https://beqcatalogue.readthedocs.io/en/latest/57752934/
Robin Hood (2010),2010,Unrated DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56799164,https://beqcatalogue.readthedocs.io/en/latest/56799164/
Robin Hood (2018),2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57562518,https://beqcatalogue.readthedocs.io/en/latest/57562518/
Robocop 1987,1987,Director's Cut DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58337322,https://beqcatalogue.readthedocs.io/en/latest/58337322/
Robocop 2014,2014,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58012856,https://beqcatalogue.readthedocs.io/en/latest/58012856/
The Rock,1996,LPCM 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58049636,https://beqcatalogue.readthedocs.io/en/latest/58049636/
Rocketman,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58439788,https://beqcatalogue.readthedocs.io/en/latest/58439788/
Rocky Mountain Express,2011,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57698020,https://beqcatalogue.readthedocs.io/en/latest/57698020/
Roger Waters:The Wall,2014,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56951180,https://beqcatalogue.readthedocs.io/en/latest/56951180/
Roma,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59273456,https://beqcatalogue.readthedocs.io/en/latest/59273456/
Ronin,1998,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57847674,https://beqcatalogue.readthedocs.io/en/latest/57847674/
The Room,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59384072,https://beqcatalogue.readthedocs.io/en/latest/59384072/
Run All Night,2015,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56898868,https://beqcatalogue.readthedocs.io/en/latest/56898868/
Rush,2013,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56917654,https://beqcatalogue.readthedocs.io/en/latest/56917654/
Ryde,2016,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56841548,https://beqcatalogue.readthedocs.io/en/latest/56841548/
Salt,2010,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58317086,https://beqcatalogue.readthedocs.io/en/latest/58317086/
San Andreas,2015,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56753330,https://beqcatalogue.readthedocs.io/en/latest/56753330/
Saving Private Ryan,1998,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56760320,https://beqcatalogue.readthedocs.io/en/latest/56760320/
Scary Stories to Tell in the Dark,2019,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58742914,https://beqcatalogue.readthedocs.io/en/latest/58742914/
Schindler's List,1993,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57283132,https://beqcatalogue.readthedocs.io/en/latest/57283132/
Scoob!,2020,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59945536,https://beqcatalogue.readthedocs.io/en/latest/59945536/
Scott Pilgrim vs the World,2010,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56789570,https://beqcatalogue.readthedocs.io/en/latest/56789570/
Sea Fever,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59593202,https://beqcatalogue.readthedocs.io/en/latest/59593202/
Searching,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57170616,https://beqcatalogue.readthedocs.io/en/latest/57170616/
The Secret Life of Pets,2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58300820,https://beqcatalogue.readthedocs.io/en/latest/58300820/
The Secret Life of Pets 2,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58443508,https://beqcatalogue.readthedocs.io/en/latest/58443508/
Serenity 2005,2005,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56865190,https://beqcatalogue.readthedocs.io/en/latest/56865190/
Serenity 2018,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57623048,https://beqcatalogue.readthedocs.io/en/latest/57623048/
"Seven Worlds, One Planet S1",2019,Season 1 Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59024306,https://beqcatalogue.readthedocs.io/en/latest/59024306/
Shadow,2018,Mandarin Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58428060,https://beqcatalogue.readthedocs.io/en/latest/58428060/
